id,name,store_revenue,store_size,temp,variety_score,quality_range,shop_area,city_tier,availability,discounts,weekday_sales,weekend_sales,total_sales,location
253,Store_252,60155.1,Small,Low,3,8,1958.86,2,Offline,98,7227.25,6890.12,5742.83,Downtown
254,Store_253,34941.9,Large,Low,0,8,1357.9,1,Online,63,508.95,3181.2,6731.23,Downtown
255,Store_254,52588.7,Small,Mid,5,6,689.21,3,Online,76,3089.31,2595.39,3868.0,Outskirts
256,Store_255,4618.59,Small,Mid,1,5,705.34,1,Online,33,7292.46,6552.84,5362.38,Downtown
257,Store_256,53600.7,Mid,Mid,1,4,1421.67,1,Offline,21,1424.02,487.93,16541.7,Downtown
258,Store_257,91164.8,Mid,Mid,9,7,1669.58,1,Offline,63,2079.0,1192.54,13876.4,Outskirts
259,Store_258,17317.8,Mid,Mid,5,10,1991.25,1,Online,54,6099.05,4185.37,12422.2,Outskirts
260,Store_259,8884.49,Mid,High,2,4,1035.97,1,Offline,39,1098.02,3463.44,13648.6,Downtown
261,Store_260,23123.0,Small,Mid,1,1,401.4,2,Online,62,3241.16,7308.72,9594.43,Outskirts
262,Store_261,39339.0,Small,Low,4,9,267.0,1,Offline,42,712.14,441.34,18197.7,Outskirts
263,Store_262,48493.7,Mid,High,6,7,996.84,2,Offline,43,2216.82,7824.35,12254.5,Outskirts
264,Store_263,18628.5,Large,Low,9,7,1631.25,3,Offline,59,4138.79,2827.44,11042.7,Outskirts
265,Store_264,41683.4,Small,High,7,0,293.14,2,Offline,32,7564.22,7943.99,8331.7,Downtown
266,Store_265,18881.6,Mid,High,2,7,1777.44,1,Offline,94,7212.27,7923.57,14115.7,Downtown
267,Store_266,47452.2,Mid,Low,10,5,1601.69,2,Offline,49,1915.9,4535.83,8081.04,Outskirts
268,Store_267,98203.2,Large,Mid,7,9,518.15,3,Offline,20,863.04,7819.64,16695.5,Downtown
269,Store_268,95653.0,Mid,High,5,2,863.28,2,Online,35,5944.99,9030.09,17302.4,Downtown
270,Store_269,66820.8,Small,Mid,10,2,108.62,2,Offline,100,7788.71,8875.53,9642.6,Downtown
271,Store_270,21105.5,Small,Low,5,9,1665.56,2,Online,4,1674.0,6761.03,13116.0,Outskirts
272,Store_271,87744.4,Small,Mid,0,8,1467.86,1,Online,32,2516.95,2492.27,11386.2,Downtown
273,Store_272,26079.8,Large,Mid,3,8,1298.58,1,Online,60,6348.37,3567.7,11057.3,Downtown
274,Store_273,39042.4,Small,Low,6,4,878.21,3,Offline,87,7430.62,980.41,10820.0,Downtown
275,Store_274,34618.5,Large,Low,3,10,1854.26,3,Online,27,243.26,2493.94,2857.75,Outskirts
276,Store_275,77932.1,Large,High,7,6,1855.28,3,Online,26,2746.17,5553.61,10716.6,Downtown
277,Store_276,13711.0,Mid,Mid,4,9,384.51,1,Online,42,9270.43,3743.62,2810.08,Downtown
278,Store_277,53693.0,Small,Low,10,8,1961.18,2,Online,53,7809.87,3031.6,9875.59,Downtown
279,Store_278,17121.8,Mid,Low,9,10,387.07,3,Online,26,9609.83,295.88,2611.78,Outskirts
280,Store_279,33128.2,Small,Mid,7,2,332.93,3,Online,94,6062.11,2034.24,4506.61,Downtown
281,Store_280,28045.4,Large,Low,9,6,831.76,1,Offline,6,1388.24,4763.22,13818.8,Outskirts
282,Store_281,57105.8,Mid,Low,2,3,1605.21,1,Online,0,8730.06,3427.82,4010.22,Outskirts
283,Store_282,5137.21,Small,Mid,1,8,1491.78,1,Online,67,842.46,3724.85,15406.8,Downtown
284,Store_283,38643.1,Large,Low,8,6,1638.54,1,Offline,46,4301.74,7561.61,7232.32,Downtown
285,Store_284,31052.8,Large,Mid,6,9,1254.82,2,Online,46,9184.28,2106.45,9657.06,Downtown
286,Store_285,38175.6,Large,Low,4,9,736.11,1,Online,99,2274.43,1593.6,1387.49,Downtown
287,Store_286,11703.4,Small,Mid,9,1,1801.03,1,Online,88,4949.17,8290.87,15268.4,Outskirts
288,Store_287,79515.2,Small,Mid,0,8,1665.96,3,Offline,74,7674.25,6122.5,16571.1,Outskirts
289,Store_288,76425.0,Mid,Mid,9,0,1695.5,3,Online,27,9988.15,1888.13,18992.9,Outskirts
290,Store_289,22239.4,Mid,High,8,8,1715.58,3,Offline,50,6864.39,9298.91,8011.72,Outskirts
291,Store_290,31056.2,Mid,Low,9,8,540.28,3,Offline,90,6718.72,6464.63,3407.96,Downtown
292,Store_291,40972.3,Small,High,4,0,424.78,3,Offline,46,5572.68,4010.6,7277.94,Outskirts
293,Store_292,2211.58,Mid,Mid,7,0,1712.47,1,Offline,76,6652.4,583.91,4222.27,Downtown
294,Store_293,36837.3,Mid,Mid,1,10,630.76,3,Offline,31,4898.02,4903.85,13839.5,Outskirts
295,Store_294,34376.6,Large,Mid,5,5,384.66,1,Offline,71,5081.62,3841.71,11556.8,Downtown
296,Store_295,17948.1,Mid,Mid,2,9,1140.05,1,Offline,88,8329.41,5279.69,1822.06,Downtown
297,Store_296,9084.34,Mid,Low,6,4,788.16,2,Offline,1,5001.39,4459.07,9869.97,Outskirts
298,Store_297,98649.6,Mid,Mid,6,9,1568.74,1,Offline,59,516.85,4490.91,2351.36,Outskirts
299,Store_298,40813.3,Mid,Mid,10,7,1274.31,1,Online,87,1028.67,8802.66,10555.8,Outskirts
300,Store_299,80177.7,Small,High,1,9,63.64,2,Online,5,1095.41,3388.57,11673.9,Downtown
301,Store_300,21316.4,Small,High,5,2,1717.9,2,Offline,5,5575.57,6032.82,12325.8,Outskirts
302,Store_301,47840.3,Small,Low,8,8,973.09,1,Online,87,5779.62,2736.41,8749.88,Outskirts
303,Store_302,41995.5,Mid,Mid,4,5,949.55,3,Online,36,8805.46,3047.47,12183.4,Outskirts
304,Store_303,16590.0,Small,Mid,9,6,606.08,2,Online,76,7859.16,6504.42,13654.4,Downtown
305,Store_304,22467.4,Large,High,4,0,1879.77,2,Online,68,4824.59,3453.67,5706.52,Downtown
306,Store_305,54435.4,Mid,Low,7,1,1502.62,1,Offline,79,2650.5,9273.62,13878.6,Outskirts
307,Store_306,57164.1,Mid,Low,5,2,700.45,1,Offline,41,4360.88,9063.3,7113.2,Downtown
308,Store_307,64380.5,Mid,Mid,7,9,102.74,2,Online,28,3095.04,6826.13,9094.74,Downtown
309,Store_308,65999.6,Large,Low,1,10,169.26,2,Offline,53,7024.9,9180.43,11823.5,Downtown
310,Store_309,78999.5,Small,High,10,1,1714.35,3,Offline,96,6533.71,4024.79,10162.6,Downtown
311,Store_310,93325.9,Large,High,7,10,1422.4,3,Offline,66,5731.65,8713.38,12591.5,Outskirts
312,Store_311,72511.5,Small,Low,4,3,473.72,1,Online,58,5457.45,9763.71,6285.99,Outskirts
313,Store_312,1828.59,Large,High,9,8,1042.82,1,Online,2,8757.68,3167.52,16284.7,Downtown
314,Store_313,49758.9,Small,Low,4,9,1906.67,1,Online,37,5714.73,7273.73,13625.6,Outskirts
315,Store_314,73575.1,Mid,High,5,1,578.81,3,Offline,36,3262.83,5175.1,10996.8,Downtown
316,Store_315,62094.9,Small,Mid,1,6,1310.67,2,Offline,60,1824.1,710.84,15358.9,Outskirts
317,Store_316,60660.1,Large,High,6,7,1391.51,2,Online,4,492.39,671.74,8573.9,Downtown
318,Store_317,33096.7,Small,Low,3,5,1174.48,1,Offline,8,150.49,7850.86,10564.3,Outskirts
319,Store_318,76111.7,Mid,High,9,8,804.85,2,Offline,85,972.7,9030.72,7820.73,Downtown
320,Store_319,83432.5,Mid,Mid,8,1,684.44,1,Offline,72,455.05,236.99,17307.9,Downtown
321,Store_320,44405.5,Mid,Low,2,10,296.89,3,Online,10,4331.45,8286.68,16374.2,Outskirts
322,Store_321,40886.5,Mid,Low,2,4,826.76,3,Offline,3,1764.84,7344.12,7424.12,Outskirts
323,Store_322,35657.4,Mid,High,5,0,1646.32,3,Online,75,4375.05,9302.53,13317.5,Downtown
324,Store_323,12461.1,Small,High,4,9,1767.85,3,Online,22,1213.13,8919.34,10385.8,Outskirts
325,Store_324,31678.9,Large,Mid,8,4,1543.62,2,Offline,68,3179.6,5225.62,13859.0,Downtown
326,Store_325,10940.7,Mid,Mid,5,0,1592.26,3,Online,66,1738.26,8397.11,16533.3,Downtown
327,Store_326,62135.3,Mid,High,7,4,494.81,3,Offline,22,4784.18,6877.98,9790.4,Downtown
328,Store_327,18052.5,Mid,Mid,0,6,1218.87,1,Offline,9,7022.4,2333.52,5202.02,Outskirts
329,Store_328,99284.1,Small,Mid,2,4,765.38,2,Offline,9,1790.99,5846.59,6120.17,Downtown
330,Store_329,73241.5,Small,High,3,9,584.43,3,Offline,99,6849.83,4649.56,11441.1,Downtown
331,Store_330,64675.9,Small,Low,7,4,107.25,3,Offline,99,5979.65,155.13,4754.86,Outskirts
332,Store_331,2486.05,Small,Mid,7,9,82.97,2,Online,36,6746.11,2830.53,13694.3,Downtown
333,Store_332,48448.4,Mid,Mid,8,9,1727.53,3,Online,44,7962.69,6576.75,13743.8,Downtown
334,Store_333,23232.7,Large,Mid,2,1,1939.9,2,Online,54,2514.56,5961.76,6105.5,Outskirts
335,Store_334,66112.5,Mid,Mid,9,3,225.22,2,Online,12,3072.19,1299.68,8791.85,Downtown
336,Store_335,99935.9,Mid,High,0,6,1141.14,1,Offline,79,4776.57,191.66,7596.67,Downtown
337,Store_336,16682.0,Large,Mid,9,5,302.02,1,Offline,61,8288.91,3209.73,6062.48,Outskirts
338,Store_337,73424.4,Mid,Low,5,0,1621.0,3,Offline,22,2207.84,3937.51,6471.64,Downtown
339,Store_338,86069.7,Mid,Mid,7,6,1299.65,2,Offline,12,3999.37,5955.21,8901.96,Outskirts
340,Store_339,64597.9,Mid,Mid,9,9,1514.6,1,Offline,26,9720.18,892.28,6828.33,Outskirts
341,Store_340,78914.8,Mid,Mid,7,2,1724.87,3,Offline,16,2908.99,9320.21,10483.8,Downtown
342,Store_341,6023.0,Small,Mid,10,9,1130.91,1,Offline,94,1297.73,8080.72,15920.3,Downtown
343,Store_342,23610.7,Mid,Low,0,5,563.36,3,Offline,50,6265.38,6080.32,11091.9,Outskirts
344,Store_343,58187.6,Small,Mid,2,7,1836.62,2,Offline,42,4393.48,8974.96,4141.39,Downtown
345,Store_344,6185.21,Mid,Low,3,9,616.88,3,Online,25,2129.42,2631.69,12226.2,Downtown
346,Store_345,17777.7,Mid,Mid,1,6,551.9,2,Online,38,5267.09,4645.72,10126.9,Outskirts
347,Store_346,5796.43,Mid,Low,4,6,1784.69,2,Online,71,3545.15,6068.51,10237.2,Outskirts
348,Store_347,40553.1,Small,Low,8,2,1491.44,1,Online,74,975.24,2422.2,17445.1,Outskirts
349,Store_348,74370.6,Mid,Mid,7,7,1171.73,3,Offline,53,8024.63,4247.21,9131.39,Downtown
350,Store_349,20903.2,Small,Mid,0,0,131.51,1,Offline,40,3101.05,3288.52,12471.2,Downtown
351,Store_350,34063.0,Mid,Mid,10,3,1592.05,3,Offline,75,1189.26,3220.73,5452.97,Downtown
352,Store_351,57385.2,Mid,High,3,2,599.23,2,Online,35,553.38,1758.68,17023.5,Downtown
353,Store_352,47867.6,Mid,High,1,3,442.87,1,Online,28,369.46,2894.22,11393.7,Outskirts
354,Store_353,68403.6,Large,High,6,1,1766.47,3,Online,39,8175.34,9199.48,11429.7,Outskirts
355,Store_354,46138.3,Large,High,3,7,1171.04,3,Online,67,7219.68,5995.17,11415.3,Outskirts
356,Store_355,59150.2,Mid,Mid,6,4,390.22,2,Offline,56,7248.68,9187.39,7983.34,Downtown
357,Store_356,63694.2,Large,Low,9,6,978.27,2,Online,82,2109.73,5776.28,8384.53,Outskirts
358,Store_357,65271.8,Small,Low,10,2,546.15,2,Online,56,6443.78,5359.75,8225.11,Outskirts
359,Store_358,67588.8,Mid,High,4,10,1203.55,1,Offline,17,8048.97,4943.7,7698.41,Outskirts
360,Store_359,28164.3,Large,Mid,6,6,345.17,3,Online,2,9771.29,8050.26,1173.89,Downtown
361,Store_360,4400.74,Mid,High,3,2,381.18,1,Offline,75,6620.95,583.98,4790.42,Outskirts
362,Store_361,27780.0,Mid,High,10,2,511.91,2,Online,72,3487.55,5702.7,11297.0,Outskirts
363,Store_362,94518.9,Small,Low,9,1,416.29,2,Offline,65,4997.29,5217.49,10621.1,Outskirts
364,Store_363,44268.2,Large,Low,0,4,278.31,1,Offline,65,5971.58,421.99,12105.2,Downtown
365,Store_364,27921.5,Large,Mid,10,10,88.86,1,Offline,34,1055.4,4566.06,14486.5,Outskirts
366,Store_365,1303.0,Large,Low,5,0,1591.77,3,Online,91,2288.57,3890.55,3750.43,Downtown
367,Store_366,59901.5,Mid,Mid,9,0,1786.51,1,Online,64,4834.69,4838.79,13222.8,Downtown
368,Store_367,47773.5,Large,Mid,7,5,742.82,2,Offline,82,7282.19,1865.33,7684.52,Outskirts
369,Store_368,17961.3,Large,Mid,4,1,697.82,1,Offline,91,8125.09,3500.64,6965.58,Outskirts
370,Store_369,47098.8,Mid,High,9,6,509.31,2,Offline,74,1342.93,4192.38,9121.4,Downtown
371,Store_370,29465.4,Mid,Mid,6,6,155.22,2,Offline,55,8099.46,3967.49,10131.9,Downtown
372,Store_371,49563.5,Small,Low,10,6,433.56,1,Online,27,9515.77,9277.05,9196.48,Outskirts
373,Store_372,8187.44,Mid,High,10,4,266.84,2,Online,84,819.28,8510.65,6440.5,Downtown
374,Store_373,76608.1,Small,Low,3,1,1666.25,3,Online,44,8612.6,9640.01,5553.52,Downtown
375,Store_374,7738.64,Mid,Low,3,4,810.06,2,Offline,10,2101.77,6991.21,11630.9,Downtown
376,Store_375,8012.18,Small,Mid,10,3,1930.3,3,Online,15,4558.35,7820.27,9597.05,Outskirts
377,Store_376,60616.2,Large,Mid,8,8,1239.97,2,Online,47,8829.25,9916.97,9131.81,Outskirts
378,Store_377,28064.1,Large,Mid,10,5,1046.81,1,Online,83,607.72,7662.49,7148.32,Outskirts
379,Store_378,81590.7,Mid,Low,3,2,555.54,2,Offline,61,5460.02,8795.31,9792.94,Downtown
380,Store_379,92749.5,Large,High,4,9,1965.56,2,Offline,72,6566.74,1307.99,15414.5,Outskirts
381,Store_380,74485.0,Small,Low,9,7,290.28,2,Offline,45,3540.37,3867.37,10292.4,Outskirts
382,Store_381,60495.2,Large,Mid,10,10,1623.8,1,Offline,31,8058.59,977.57,9339.83,Outskirts
383,Store_382,15288.3,Large,Mid,5,7,1786.91,2,Online,52,2349.71,5914.33,7792.24,Downtown
384,Store_383,44953.0,Large,High,6,0,697.91,2,Offline,41,2996.57,2262.7,6454.57,Outskirts
385,Store_384,96207.6,Mid,Low,1,4,1029.3,1,Online,30,3931.56,268.32,14976.5,Outskirts
386,Store_385,65477.9,Small,Low,1,0,1235.77,3,Online,72,1709.13,6688.53,10525.9,Outskirts
387,Store_386,87050.0,Large,Mid,6,1,1880.08,1,Offline,97,4628.85,4068.56,15931.7,Downtown
388,Store_387,58174.6,Small,Mid,6,7,1115.8,3,Offline,97,4142.53,1531.61,5687.99,Downtown
389,Store_388,77083.2,Mid,Low,9,3,88.89,1,Online,66,1547.18,7516.89,6106.78,Downtown
390,Store_389,75614.5,Small,High,9,1,650.99,1,Online,77,6847.76,1017.75,12419.5,Downtown
391,Store_390,66470.1,Mid,Mid,8,1,95.99,3,Online,19,5479.56,1385.56,7378.03,Outskirts
392,Store_391,25191.9,Mid,Low,3,4,170.87,1,Online,6,8257.35,9373.18,4743.44,Downtown
393,Store_392,27840.9,Large,Mid,7,0,142.96,1,Offline,50,460.98,6983.3,11251.5,Downtown
394,Store_393,97905.2,Large,Mid,10,4,218.32,1,Online,44,4109.73,6942.77,3879.66,Downtown
395,Store_394,27200.9,Large,High,10,3,1900.44,3,Offline,58,3226.71,8573.35,4399.57,Outskirts
396,Store_395,5863.44,Mid,Mid,7,0,1734.8,1,Offline,0,679.19,2803.65,3373.06,Outskirts
397,Store_396,3225.58,Mid,Mid,10,10,1767.6,2,Online,53,9036.24,9149.4,14381.5,Outskirts
398,Store_397,60770.4,Small,Mid,0,1,1506.6,1,Offline,40,6063.82,8007.37,7350.41,Outskirts
399,Store_398,99283.5,Mid,High,10,2,784.65,1,Offline,98,7925.77,390.85,15689.2,Downtown
400,Store_399,73141.8,Large,Mid,8,0,171.72,1,Online,71,3187.33,4319.6,9057.31,Downtown
401,Store_400,45282.0,Mid,High,10,2,141.54,2,Online,52,3317.79,739.29,9040.62,Downtown
402,Store_401,77995.7,Large,Mid,1,3,1789.57,2,Online,100,8763.08,4022.46,9571.09,Downtown
403,Store_402,66099.3,Mid,Mid,3,0,520.87,1,Online,8,698.07,636.59,3922.51,Outskirts
404,Store_403,95129.1,Small,Mid,8,8,1111.24,2,Offline,25,695.18,5467.51,5709.49,Downtown
405,Store_404,61847.1,Mid,High,10,0,963.67,1,Online,24,2157.84,3128.67,15233.1,Outskirts
406,Store_405,88434.5,Mid,Low,1,1,887.74,2,Offline,21,6259.95,4756.96,5159.0,Downtown
407,Store_406,7136.9,Mid,Mid,2,7,1559.26,3,Offline,61,2577.37,4440.98,13413.8,Outskirts
408,Store_407,3095.52,Mid,High,4,9,1875.59,1,Online,83,9423.77,2221.95,8464.72,Outskirts
409,Store_408,26019.6,Mid,Mid,10,6,420.55,1,Online,49,2114.11,5499.89,10743.0,Outskirts
410,Store_409,11324.4,Mid,Low,6,4,365.7,2,Offline,90,1818.19,1858.07,6840.48,Outskirts
411,Store_410,17665.9,Mid,Mid,1,6,1103.25,3,Online,56,5842.69,2236.1,4006.4,Outskirts
412,Store_411,93002.2,Small,Low,2,3,1576.06,1,Online,1,9088.8,5098.48,12960.6,Outskirts
413,Store_412,73709.8,Mid,Low,0,7,615.38,2,Online,44,1528.45,4010.88,10781.7,Outskirts
414,Store_413,45425.1,Small,Mid,10,9,791.39,2,Offline,50,6446.93,7125.37,16240.2,Outskirts
415,Store_414,53008.2,Small,Low,1,7,208.34,1,Online,88,9484.68,1260.21,11101.3,Downtown
416,Store_415,76897.2,Small,Mid,5,4,1627.7,3,Online,80,3884.43,5395.07,5747.21,Downtown
417,Store_416,81220.5,Small,Low,6,6,661.65,3,Offline,38,7844.1,7553.75,12557.6,Downtown
418,Store_417,1176.78,Small,High,6,6,1757.86,3,Offline,81,445.01,7635.63,9351.76,Outskirts
419,Store_418,39436.0,Mid,Low,5,2,846.84,2,Online,35,3000.52,4136.12,7465.71,Outskirts
420,Store_419,25223.2,Small,Mid,9,7,1660.83,1,Offline,86,5339.85,992.36,9176.38,Downtown
421,Store_420,3173.44,Small,Low,5,2,1546.73,1,Online,80,6436.91,8085.22,2736.61,Outskirts
422,Store_421,47363.1,Small,Mid,3,2,462.51,2,Online,50,4828.7,8981.07,6372.2,Downtown
423,Store_422,77768.8,Mid,Mid,7,6,1796.1,2,Offline,17,9749.06,3549.62,8756.57,Downtown
424,Store_423,74111.4,Mid,Mid,4,10,1215.1,1,Online,61,354.63,3134.92,8259.49,Outskirts
425,Store_424,6125.48,Large,High,1,8,1252.16,3,Offline,29,4322.18,2548.49,10110.0,Outskirts
426,Store_425,61116.6,Mid,Mid,0,5,359.27,2,Offline,95,8139.05,2212.52,11535.2,Downtown
427,Store_426,84927.6,Small,High,5,1,219.24,1,Online,69,8682.78,2762.75,16604.3,Outskirts
428,Store_427,92737.4,Mid,Low,0,1,979.81,1,Offline,97,509.23,3151.67,5928.92,Downtown
429,Store_428,30020.4,Mid,Low,6,3,1839.8,2,Online,42,3829.96,6222.42,19166.2,Downtown
430,Store_429,56337.2,Small,Low,8,6,1833.85,3,Offline,24,2519.36,4982.56,9280.79,Downtown
431,Store_430,7516.81,Small,Mid,6,7,1333.03,1,Offline,67,8399.74,2037.59,12019.7,Outskirts
432,Store_431,12491.1,Mid,High,5,5,561.9,3,Offline,9,5979.04,6833.86,6891.6,Outskirts
433,Store_432,95237.9,Mid,Mid,8,5,679.23,1,Online,86,489.6,6244.08,10577.4,Outskirts
434,Store_433,61929.6,Mid,High,2,7,1099.93,3,Online,67,7813.04,8857.58,8719.84,Downtown
435,Store_434,76323.6,Mid,Mid,10,7,1227.02,3,Online,74,2715.61,1159.54,11426.6,Downtown
436,Store_435,48031.6,Small,High,3,5,1564.17,1,Online,26,6103.12,2404.22,3857.84,Outskirts
437,Store_436,38377.7,Large,Mid,5,8,383.04,2,Online,17,7324.92,1314.04,11830.7,Outskirts
438,Store_437,17422.6,Mid,High,3,8,112.13,3,Offline,48,8108.7,6069.57,7321.8,Downtown
439,Store_438,7749.32,Mid,Mid,10,3,926.31,2,Offline,31,4500.9,2852.68,5206.17,Outskirts
440,Store_439,3897.51,Mid,Mid,1,2,1025.71,3,Online,7,8348.95,9506.1,6683.69,Outskirts
441,Store_440,13454.7,Large,Low,2,0,1739.42,1,Offline,46,1069.51,1233.52,3454.07,Outskirts
442,Store_441,92025.5,Mid,Low,1,4,1344.66,1,Offline,27,1512.23,8912.6,4820.15,Outskirts
443,Store_442,42690.6,Mid,Low,3,5,833.55,2,Offline,19,2759.71,7533.71,14435.4,Downtown
444,Store_443,54704.0,Large,Mid,9,5,173.82,3,Offline,49,8213.45,6253.5,10402.5,Downtown
445,Store_444,65502.2,Large,Mid,9,10,386.54,3,Online,28,633.45,4274.59,14211.8,Downtown
446,Store_445,11734.0,Small,Mid,0,9,167.85,3,Offline,80,4836.66,9873.97,10537.3,Outskirts
447,Store_446,44062.7,Mid,Low,2,3,1905.07,3,Online,79,8516.23,9025.02,10483.5,Downtown
448,Store_447,44093.2,Mid,Mid,5,5,117.65,3,Online,22,6852.34,7514.64,9553.05,Outskirts
449,Store_448,93691.7,Small,Mid,5,3,1866.18,3,Online,43,9700.2,5745.4,19422.2,Outskirts
450,Store_449,86122.1,Mid,High,6,8,226.57,1,Online,58,7224.36,8540.59,10757.3,Outskirts
451,Store_450,61559.3,Large,Low,8,4,1491.66,2,Online,69,7295.32,5870.87,16597.7,Outskirts
452,Store_451,28194.5,Small,Mid,0,6,1573.34,1,Offline,38,4565.36,1267.27,10739.7,Outskirts
453,Store_452,67841.9,Small,Mid,0,2,557.41,2,Offline,78,9431.69,3897.87,4072.22,Outskirts
454,Store_453,26993.9,Mid,High,2,2,700.64,1,Online,6,5879.59,7368.3,13211.6,Outskirts
455,Store_454,89531.5,Mid,Mid,1,0,1489.19,2,Offline,97,2498.35,3361.95,15402.5,Outskirts
456,Store_455,72093.9,Mid,Mid,3,10,1001.66,3,Online,12,5067.72,1319.41,3105.2,Downtown
457,Store_456,37398.7,Small,Mid,1,4,922.28,1,Online,18,9750.45,3273.97,11189.0,Outskirts
458,Store_457,31738.2,Small,Low,5,5,231.25,3,Online,98,5222.51,6571.28,13419.3,Downtown
459,Store_458,88364.3,Mid,Low,8,9,655.53,3,Online,71,8170.22,9505.33,9879.85,Outskirts
460,Store_459,24657.6,Mid,Mid,4,9,675.04,3,Offline,30,7061.44,6002.05,14449.3,Outskirts
461,Store_460,43261.4,Large,Mid,8,5,457.79,2,Offline,18,769.77,7992.0,13128.1,Outskirts
462,Store_461,76428.4,Small,High,8,4,1123.63,2,Offline,6,5296.37,4276.93,9542.36,Outskirts
463,Store_462,96975.8,Large,Low,3,4,1871.03,2,Offline,64,3279.71,7053.04,11897.3,Downtown
464,Store_463,71759.9,Small,Mid,2,2,459.3,2,Offline,50,7927.68,4725.28,13884.5,Outskirts
465,Store_464,74530.5,Small,Mid,10,4,519.18,1,Online,69,4019.4,9211.54,7362.33,Outskirts
466,Store_465,59901.9,Small,Mid,5,4,641.66,2,Online,1,9512.32,7215.06,12984.7,Downtown
467,Store_466,98464.8,Large,Mid,1,0,307.35,2,Offline,96,8567.38,4281.37,10184.0,Downtown
468,Store_467,98748.2,Mid,Low,4,5,462.13,2,Offline,20,1664.61,1925.73,11431.7,Outskirts
469,Store_468,39086.4,Mid,Mid,0,1,1458.68,1,Online,30,5475.55,8183.24,12787.4,Downtown
470,Store_469,20105.2,Mid,Low,0,7,717.07,2,Offline,11,6383.93,8217.97,7274.44,Outskirts
471,Store_470,48295.2,Mid,Mid,4,7,770.29,3,Online,63,1544.04,8305.35,7651.82,Outskirts
472,Store_471,42381.5,Mid,Mid,1,8,1212.59,2,Online,28,793.93,5141.29,5024.2,Downtown
473,Store_472,30192.9,Small,Low,5,9,1827.06,3,Offline,44,3770.27,5395.33,7809.14,Outskirts
474,Store_473,11643.2,Mid,Mid,5,8,838.66,3,Online,52,6327.43,5781.01,11793.6,Downtown
475,Store_474,43171.9,Small,Mid,6,5,882.43,3,Online,99,6087.25,701.74,7676.46,Downtown
476,Store_475,50449.4,Mid,Mid,8,7,576.24,1,Online,76,6160.0,7967.73,4548.67,Outskirts
477,Store_476,59009.9,Mid,Low,6,5,1778.93,3,Online,30,5039.27,5856.55,7319.92,Outskirts
478,Store_477,63359.4,Small,Low,3,10,1718.62,2,Offline,31,137.89,1064.31,5754.33,Outskirts
479,Store_478,75037.6,Mid,Mid,1,9,149.04,2,Offline,21,3433.5,683.93,5463.06,Outskirts
480,Store_479,16791.8,Large,Low,10,5,1009.43,1,Offline,40,2389.38,9450.67,3559.06,Outskirts
481,Store_480,40477.3,Large,Low,2,10,207.66,2,Online,14,3952.69,5166.47,8246.33,Downtown
482,Store_481,40705.4,Small,Mid,1,0,1387.15,2,Online,85,1839.53,3468.33,10333.5,Downtown
483,Store_482,8830.71,Small,Mid,6,10,334.89,3,Offline,72,6958.32,3174.7,9267.25,Downtown
484,Store_483,59328.6,Mid,Low,10,7,1400.3,2,Offline,76,4684.13,547.66,8972.48,Downtown
485,Store_484,53159.4,Mid,Mid,6,9,1016.66,3,Offline,27,4014.53,1618.15,10328.4,Outskirts
486,Store_485,3800.02,Mid,Mid,6,3,1492.01,3,Online,60,9653.12,284.5,11425.4,Outskirts
487,Store_486,61222.5,Mid,Low,1,8,881.16,3,Offline,71,597.47,1249.12,12371.8,Downtown
488,Store_487,16116.1,Large,High,0,1,1095.46,2,Online,70,549.61,1365.96,6488.09,Outskirts
489,Store_488,36409.4,Mid,Low,3,5,1363.83,3,Offline,11,8940.92,1316.29,12503.2,Downtown
490,Store_489,74001.5,Mid,High,7,3,1203.14,1,Online,3,8803.53,2983.57,10492.9,Downtown
491,Store_490,57746.3,Large,Mid,9,1,191.62,1,Offline,46,5809.51,5101.58,12671.6,Downtown
492,Store_491,27371.7,Large,Mid,8,5,509.41,2,Offline,79,2930.69,815.07,8154.47,Downtown
493,Store_492,6170.17,Small,Low,6,0,1121.78,2,Online,10,773.61,236.41,11558.1,Downtown
494,Store_493,25127.8,Mid,Low,5,10,617.07,2,Online,26,6237.95,3332.91,16605.5,Outskirts
495,Store_494,86451.3,Small,Mid,6,5,1167.38,2,Online,82,8389.99,7297.94,5724.68,Downtown
496,Store_495,72122.1,Small,Mid,5,1,569.48,3,Online,37,7514.15,6219.6,12174.6,Outskirts
497,Store_496,38857.5,Small,High,1,0,1992.76,3,Online,100,7114.47,5632.57,13419.0,Outskirts
498,Store_497,63977.1,Small,Low,9,10,287.23,3,Offline,38,6075.19,8645.23,14467.8,Outskirts
499,Store_498,2701.95,Large,High,7,5,1104.51,1,Online,77,7620.83,4883.93,3891.06,Downtown
500,Store_499,13891.4,Mid,Mid,5,8,860.93,3,Offline,15,6495.07,7761.08,12738.0,Downtown
501,Store_500,40883.2,Mid,Low,5,2,1508.09,3,Offline,58,7837.85,1674.43,12328.2,Downtown
502,Store_501,29530.1,Mid,High,1,8,1280.44,3,Offline,42,9449.76,4701.67,5649.45,Downtown
503,Store_502,95019.8,Small,High,1,3,519.76,1,Offline,74,5269.74,4066.78,14247.8,Downtown
504,Store_503,6379.25,Mid,Mid,2,7,1637.3,3,Online,21,4744.76,7077.46,5985.69,Downtown
505,Store_504,55238.8,Mid,High,1,10,1299.24,1,Online,85,2827.42,8414.63,7301.45,Downtown
